Date,High,Low,Open,Close,Volume,Adj Close
2020-02-24,71.84850311279297,70.56950378417969,71.30549621582031,71.07949829101562,57342000,71.07949829101562
2020-02-25,71.90699768066406,69.12000274658203,71.6500015258789,69.42250061035156,49566000,69.42250061035156
2020-02-26,70.78500366210938,68.94999694824219,69.80699920654297,69.65899658203125,44048000,69.65899658203125
2020-02-27,68.58519744873047,65.8584976196289,68.10299682617188,65.90450286865234,59566000,65.90450286865234
2020-02-28,67.05699920654297,63.54999923706055,63.875,66.96649932861328,75782000,66.96649932861328
2020-03-02,69.54350280761719,66.34075164794922,67.58049774169922,69.45549774169922,48630000,69.45549774169922
2020-03-03,70.50749969482422,66.5999984741211,69.97100067138672,67.06950378417969,48046000,67.06950378417969
2020-03-04,69.40450286865234,67.15550231933594,67.96150207519531,69.32599639892578,38266000,69.32599639892578
2020-03-05,67.94550323486328,65.25499725341797,67.51000213623047,65.9520034790039,51226000,65.9520034790039
2020-03-06,65.31099700927734,63.0525016784668,63.85300064086914,64.92050170898438,53212000,64.92050170898438
2020-03-09,62.737998962402344,60.0,60.26499938964844,60.77799987792969,67308000,60.77799987792969
2020-03-10,64.05750274658203,60.938499450683594,63.0,64.01950073242188,52228000,64.01950073242188
2020-03-11,63.04800033569336,59.80350112915039,62.48500061035156,60.77050018310547,52170000,60.77050018310547
2020-03-12,59.69350051879883,55.665000915527344,56.29999923706055,55.74549865722656,84534000,55.74549865722656
2020-03-13,60.987998962402344,55.85715103149414,58.95000076293945,60.98649978637695,74002000,60.98649978637695
2020-03-16,57.61334991455078,53.72200012207031,54.79999923706055,54.21649932861328,85048000,54.21649932861328
2020-03-17,56.542999267578125,52.800498962402344,54.65549850463867,55.9900016784668,77230000,55.9900016784668
2020-03-18,55.32500076293945,51.86399841308594,52.82550048828125,54.84000015258789,84668000,54.84000015258789
2020-03-19,57.89849853515625,53.005401611328125,54.65250015258789,55.76449966430664,73022000,55.76449966430664
2020-03-20,57.199501037597656,53.27450180053711,56.7859992980957,53.61600112915039,72036000,53.61600112915039
2020-03-23,53.566001892089844,50.67679977416992,53.066001892089844,52.83100128173828,80882000,52.83100128173828
2020-03-24,56.75,54.53099822998047,55.188499450683594,56.722999572753906,66890000,56.722999572753906
2020-03-25,57.44499969482422,54.300498962402344,56.32350158691406,55.1245002746582,81630000,55.1245002746582
2020-03-26,58.49850082397461,54.67649841308594,55.59000015258789,58.087501525878906,71434000,58.087501525878906
2020-03-27,57.53350067138672,55.295501708984375,56.28350067138672,55.535499572753906,64170000,55.535499572753906
2020-03-30,57.58150100708008,54.82400131225586,56.25199890136719,57.340999603271484,51482000,57.340999603271484
2020-03-31,58.765499114990234,56.90700149536133,57.3650016784668,58.140499114990234,49728000,58.140499114990234
2020-04-01,56.484500885009766,54.872501373291016,56.099998474121094,55.28099822998047,46884000,55.28099822998047
2020-04-02,56.34299850463867,54.81999969482422,54.91299819946289,56.04199981689453,39298000,56.04199981689453
2020-04-03,56.176998138427734,53.990501403808594,55.950748443603516,54.89400100708008,46268000,54.89400100708008
2020-04-06,59.733001708984375,56.547000885009766,56.900001525878906,59.34600067138672,53294000,59.34600067138672
2020-04-07,61.25,59.11149978637695,61.04999923706055,59.32550048828125,47746000,59.32550048828125
2020-04-08,60.95349884033203,59.40800094604492,60.32500076293945,60.513999938964844,39502000,60.513999938964844
2020-04-09,61.278499603271484,59.83675003051758,61.20399856567383,60.5724983215332,43508000,60.5724983215332
2020-04-13,61.0255012512207,59.37990188598633,60.45899963378906,60.87799835205078,34796000,60.87799835205078
2020-04-14,64.10350036621094,61.846500396728516,62.25450134277344,63.46149826049805,49408000,63.46149826049805
2020-04-15,64.02300262451172,62.02000045776367,62.28049850463867,63.12350082397461,33434000,63.12350082397461
2020-04-16,63.95000076293945,62.13100051879883,63.70500183105469,63.173500061035156,50362000,63.173500061035156
2020-04-17,64.72149658203125,63.561500549316406,64.24250030517578,64.1624984741211,38980000,64.1624984741211
2020-04-20,64.08000183105469,63.06850051879883,63.54999923706055,63.330501556396484,33910000,63.330501556396484
2020-04-21,62.7135009765625,60.48550033569336,62.349998474121094,60.81700134277344,43060000,60.81700134277344
2020-04-22,64.28064727783203,62.099998474121094,62.277000427246094,63.160499572753906,41848000,63.160499572753906
2020-04-23,64.66549682617188,63.28350067138672,63.57749938964844,63.81549835205078,31324000,63.81549835205078
2020-04-24,64.0199966430664,62.47249984741211,63.05849838256836,63.96549987792969,32792000,63.96549987792969
2020-04-27,64.80750274658203,63.45000076293945,64.80000305175781,63.79399871826172,32012000,63.79399871826172
2020-04-28,64.40249633789062,61.61000061035156,64.39649963378906,61.68349838256836,59026000,61.68349838256836
2020-04-29,67.99949645996094,66.26699829101562,67.072998046875,67.0739974975586,75872000,67.0739974975586
2020-04-30,67.64099884033203,66.12449645996094,66.24400329589844,67.43299865722656,53378000,67.43299865722656
2020-05-01,67.60350036621094,65.55000305175781,66.42500305175781,66.03050231933594,41450000,66.03050231933594
2020-05-04,66.38300323486328,64.94999694824219,65.4114990234375,66.33999633789062,30080000,66.33999633789062
2020-05-05,68.6969985961914,66.87300109863281,66.89600372314453,67.55549621582031,33030000,67.55549621582031
2020-05-06,68.55599975585938,67.364501953125,68.08450317382812,67.36499786376953,24308000,67.36499786376953
2020-05-07,68.87999725341797,67.76349639892578,68.2969970703125,68.62799835205078,27952000,68.62799835205078
2020-05-08,69.93800354003906,68.77400207519531,69.15650177001953,69.41850280761719,27738000,69.41850280761719
2020-05-11,70.82649993896484,68.85759735107422,68.91400146484375,70.16300201416016,28242000,70.16300201416016
2020-05-12,70.75,68.7385025024414,70.35600280761719,68.78700256347656,27812000,68.78700256347656
2020-05-13,69.27410125732422,66.41999816894531,68.85250091552734,67.46649932861328,36252000,67.46649932861328
2020-05-14,67.87100219726562,66.19550323486328,66.7509994506836,67.80650329589844,32062000,67.80650329589844
2020-05-15,68.7239990234375,66.94999694824219,67.5,68.65950012207031,34154000,68.65950012207031
2020-05-18,69.61624908447266,67.7125015258789,68.0875015258789,69.1969985961914,36448000,69.1969985961914
2020-05-19,69.5999984741211,68.67424774169922,69.349853515625,68.67424774169922,25612000,68.67424774169922
2020-05-20,70.52100372314453,69.36250305175781,69.47899627685547,70.33599853515625,33108000,70.33599853515625
2020-05-21,70.77449798583984,69.67250061035156,70.4000015258789,70.13999938964844,27700000,70.13999938964844
2020-05-22,70.63800048828125,69.59149932861328,69.83550262451172,70.52100372314453,26188000,70.52100372314453
2020-05-26,72.05000305175781,70.60649871826172,71.8635025024414,70.85099792480469,41212000,70.85099792480469
2020-05-27,71.08699798583984,69.56449890136719,70.86250305175781,70.89199829101562,33716000,70.89199829101562
2020-05-28,72.04199981689453,69.80000305175781,69.84300231933594,70.83650207519531,33844000,70.83650207519531
2020-05-29,71.62850189208984,70.6675033569336,70.84700012207031,71.44599914550781,36418000,71.44599914550781
2020-06-01,71.89800262451172,70.9000015258789,70.91950225830078,71.59100341796875,24342000,71.59100341796875
2020-06-02,71.98049926757812,70.94149780273438,71.52749633789062,71.96099853515625,25562000,71.96099853515625
2020-06-03,72.32759857177734,71.48885345458984,71.91500091552734,71.81900024414062,25124000,71.81900024414062
2020-06-04,71.947998046875,70.23650360107422,71.5199966430664,70.60900115966797,29686000,70.60900115966797
2020-06-05,72.25250244140625,70.30000305175781,70.65850067138672,71.91950225830078,34698000,71.91950225830078
2020-06-08,72.39949798583984,71.11699676513672,71.11699676513672,72.33049774169922,28084000,72.33049774169922
2020-06-09,73.4000015258789,72.1604995727539,72.26799774169922,72.80799865722656,28184000,72.80799865722656
2020-06-10,73.71295166015625,72.8134994506836,72.97699737548828,73.2925033569336,30504000,73.2925033569336
2020-06-11,72.72374725341797,70.0999984741211,72.1240005493164,70.19200134277344,39826000,70.19200134277344
2020-06-12,71.8499984741211,69.3010025024414,71.42449951171875,70.65899658203125,38928000,70.65899658203125
2020-06-15,71.23999786376953,69.39600372314453,69.54000091552734,70.99250030517578,30078000,70.99250030517578
2020-06-16,72.7509994506836,71.29499816894531,72.26100158691406,72.13600158691406,34184000,72.13600158691406
2020-06-17,73.0,71.56900024414062,72.35800170898438,72.55599975585938,30992000,72.55599975585938
2020-06-18,72.57050323486328,71.35050201416016,72.45800018310547,71.7979965209961,31638000,71.7979965209961
2020-06-19,72.38999938964844,71.06749725341797,72.19999694824219,71.58599853515625,63158000,71.58599853515625
2020-06-22,72.63749694824219,71.1604995727539,71.44999694824219,72.59300231933594,30848000,72.59300231933594
2020-06-23,73.79705047607422,72.26200103759766,72.78199768066406,73.22049713134766,28596000,73.22049713134766
2020-06-24,73.77100372314453,71.48750305175781,73.07550048828125,71.59850311279297,35120000,71.59850311279297
2020-06-25,72.1449966430664,71.0,71.49500274658203,72.06649780273438,24610000,72.06649780273438
2020-06-26,71.67250061035156,67.59950256347656,71.56950378417969,67.99500274658203,85354000,67.99500274658203
2020-06-29,69.77999877929688,67.35050201416016,67.90899658203125,69.74849700927734,36204000,69.74849700927734
2020-06-30,70.93250274658203,69.197998046875,69.52200317382812,70.68049621582031,40848000,70.68049621582031
2020-07-01,72.1500015258789,70.49099731445312,70.55500030517578,71.9020004272461,35504000,71.9020004272461
2020-07-02,74.14749908447266,72.32099914550781,72.34700012207031,73.23500061035156,37182000,73.23500061035156
2020-07-06,75.32949829101562,73.64299774169922,74.00299835205078,74.78500366210938,31280000,74.78500366210938
2020-07-07,75.83999633789062,74.17749786376953,74.5,74.25900268554688,29164000,74.25900268554688
2020-07-08,75.29399871826172,74.28150177001953,74.71600341796875,74.80000305175781,24994000,74.80000305175781
2020-07-09,76.13600158691406,74.40425109863281,75.32250213623047,75.54949951171875,28466000,75.54949951171875
2020-07-10,77.19149780273438,74.8270034790039,75.30750274658203,77.08699798583984,37126000,77.08699798583984
2020-07-13,78.85659790039062,75.26215362548828,77.5,75.56700134277344,36928000,75.56700134277344
2020-07-14,76.14749908447266,74.17500305175781,74.5155029296875,76.02899932861328,31700000,76.02899932861328
2020-07-15,76.7665023803711,74.9000015258789,76.15650177001953,75.68199920654297,32214000,75.68199920654297
2020-07-16,75.93450164794922,74.31549835205078,75.0,75.9000015258789,30386000,75.9000015258789
2020-07-17,76.1719970703125,74.9209976196289,76.08100128173828,75.77749633789062,29134000,75.77749633789062
2020-07-20,78.5145034790039,75.18000030517578,75.76300048828125,78.28600311279297,31146000,78.28600311279297
2020-07-21,79.34950256347656,77.71399688720703,79.34950256347656,77.9209976196289,24324000,77.9209976196289
2020-07-22,78.5,77.30500030517578,78.0250015258789,78.42449951171875,18640000,78.42449951171875
2020-07-23,78.59349822998047,75.36959838867188,78.34850311279297,75.78399658203125,32552000,75.78399658203125
2020-07-24,75.88179779052734,74.41999816894531,74.94650268554688,75.59349822998047,30880000,75.59349822998047
2020-07-27,77.04850006103516,75.760498046875,75.77999877929688,76.51000213623047,24920000,76.51000213623047
2020-07-28,76.3239974975586,74.88300323486328,76.25900268554688,75.01699829101562,34044000,75.01699829101562
2020-07-29,76.5625991821289,75.06649780273438,75.31600189208984,76.10099792480469,22130000,76.10099792480469
2020-07-30,76.89350128173828,74.61100006103516,74.8499984741211,76.57250213623047,33428000,76.57250213623047
2020-07-31,75.44750213623047,72.70149993896484,75.25050354003906,74.14800262451172,68798000,74.14800262451172
2020-08-03,74.52349853515625,73.28199768066406,74.33200073242188,73.72250366210938,46604000,73.72250366210938
2020-08-04,74.27799987792969,72.93250274658203,73.82849884033203,73.24849700927734,38070000,73.24849700927734
2020-08-05,74.12049865722656,73.1729965209961,73.46499633789062,73.68049621582031,39590000,73.68049621582031
2020-08-06,75.11949920654297,73.30000305175781,73.5875015258789,75.00499725341797,39908000,75.00499725341797
2020-08-07,75.84224700927734,74.08200073242188,75.0,74.72450256347656,31556000,74.72450256347656
2020-08-10,75.20375061035156,73.65399932861328,74.35900115966797,74.80500030517578,25786000,74.80500030517578
2020-08-11,75.5,73.9000015258789,74.62200164794922,74.01599884033203,29088000,74.01599884033203
2020-08-12,75.61930084228516,74.26249694824219,74.27899932861328,75.33100128173828,28740000,75.33100128173828
2020-08-13,76.86250305175781,75.40025329589844,75.51699829101562,75.92250061035156,29104000,75.92250061035156
2020-08-14,76.09500122070312,75.14399719238281,75.78299713134766,75.3864974975586,27096000,75.3864974975586
2020-08-17,76.28050231933594,75.39849853515625,75.7334976196289,75.89900207519531,27566000,75.89900207519531
2020-08-18,78.12349700927734,76.18550109863281,76.30899810791016,77.93000030517578,40542000,77.93000030517578
2020-08-19,78.68399810791016,77.19750213623047,77.66549682617188,77.37650299072266,33212000,77.37650299072266
2020-08-20,79.29350280761719,76.91000366210938,77.17250061035156,79.0875015258789,34138000,79.0875015258789
2020-08-21,79.88600158691406,78.40025329589844,78.85150146484375,79.02100372314453,28930000,79.02100372314453
2020-08-24,80.70850372314453,79.02850341796875,79.6989974975586,79.41000366210938,28198000,79.41000366210938
2020-08-25,80.58100128173828,79.10350036621094,79.10350036621094,80.41100311279297,44942000,80.41100311279297
2020-08-26,82.96099853515625,80.18000030517578,80.4000015258789,82.61900329589844,79868000,82.61900329589844
2020-08-27,82.75,81.2874984741211,82.68399810791016,81.71649932861328,37232000,81.71649932861328
2020-08-28,82.3584976196289,81.5374984741211,81.67449951171875,82.22049713134766,29980000,82.22049713134766
2020-08-31,82.39824676513672,81.5155029296875,82.39450073242188,81.70899963378906,36468000,81.70899963378906
2020-09-01,83.2864990234375,81.61100006103516,81.83149719238281,83.0354995727539,36506000,83.0354995727539
2020-09-02,86.65899658203125,83.31649780273438,83.68875122070312,86.41400146484375,50224000,86.41400146484375
2020-09-03,85.48570251464844,80.75299835205078,85.48570251464844,82.09200286865234,62156000,82.09200286865234
2020-09-04,82.25550079345703,77.38065338134766,81.21299743652344,79.552001953125,52172000,79.552001953125
2020-09-08,78.19325256347656,76.40049743652344,76.67549896240234,76.61949920654297,52218000,76.61949920654297
2020-09-09,78.44999694824219,76.80255126953125,77.87650299072266,77.8479995727539,35494000,77.8479995727539
2020-09-10,79.20404815673828,76.29025268554688,78.03199768066406,76.60099792480469,32372000,76.60099792480469
2020-09-11,78.76000213623047,74.86799621582031,76.80000305175781,76.03600311279297,31942000,76.03600311279297
2020-09-14,78.19999694824219,75.78700256347656,76.95024871826172,75.96399688720703,33932000,75.96399688720703
2020-09-15,77.97850036621094,76.59175109863281,76.80000305175781,77.0719985961914,26622000,77.0719985961914
2020-09-16,78.0999984741211,75.99099731445312,77.7770004272461,76.04499816894531,26234000,76.04499816894531
2020-09-17,75.41490173339844,73.5,74.80000305175781,74.77649688720703,37596000,74.77649688720703
2020-09-18,75.150146484375,71.85649871826172,74.90049743652344,72.99949645996094,62078000,72.99949645996094
2020-09-21,72.41799926757812,70.32749938964844,72.00299835205078,71.55799865722656,57776000,71.55799865722656
2020-09-22,73.47599792480469,71.72650146484375,72.50450134277344,73.27300262451172,31664000,73.27300262451172
2020-09-23,73.0479965209961,70.38500213623047,72.93900299072266,70.760498046875,33148000,70.760498046875
2020-09-24,72.1854476928711,70.49250030517578,70.55149841308594,71.41449737548828,29004000,71.41449737548828
2020-09-25,72.5,70.66699981689453,71.63150024414062,72.24800109863281,26460000,72.24800109863281
2020-09-28,73.83999633789062,72.46504974365234,73.71050262451172,73.22599792480469,40158000,73.22599792480469
2020-09-29,73.8331527709961,72.94024658203125,73.51950073242188,73.46649932861328,19564000,73.46649932861328
2020-09-30,74.48750305175781,72.99400329589844,73.33999633789062,73.4800033569336,34032000,73.4800033569336
2020-10-01,74.9520034790039,73.96050262451172,74.2135009765625,74.50450134277344,35590000,74.50450134277344
2020-10-02,74.16000366210938,72.5459976196289,73.10150146484375,72.9209976196289,25682000,72.9209976196289
2020-10-05,74.4104995727539,73.2135009765625,73.31050109863281,74.3010025024414,22266000,74.3010025024414
2020-10-06,74.33799743652344,72.42949676513672,73.77899932861328,72.6719970703125,24908000,72.6719970703125
2020-10-07,73.447998046875,71.80000305175781,73.2145004272461,73.0145034790039,34924000,73.0145034790039
2020-10-08,74.5,73.25450134277344,73.25450134277344,74.29650115966797,23756000,74.29650115966797
2020-10-09,75.82599639892578,74.47250366210938,74.73500061035156,75.76100158691406,28706000,75.76100158691406
2020-10-12,79.69300079345703,76.62850189208984,77.1500015258789,78.4574966430664,49652000,78.4574966430664
2020-10-13,79.5,78.16000366210938,79.1865005493164,78.58399963378906,32020000,78.58399963378906
2020-10-14,79.38420104980469,77.52649688720703,78.92949676513672,78.40399932861328,38586000,78.40399932861328
2020-10-15,78.7552490234375,77.25150299072266,77.35749816894531,77.95649719238281,30800000,77.95649719238281
2020-10-16,79.05650329589844,78.1500015258789,78.2925033569336,78.65049743652344,28694000,78.65049743652344
2020-10-19,79.40750122070312,76.4000015258789,79.02300262451172,76.73049926757812,32142000,76.73049926757812
2020-10-20,78.875,76.28350067138672,76.35250091552734,77.79650115966797,44834000,77.79650115966797
2020-10-21,80.9365005493164,78.58149719238281,78.66649627685547,79.66549682617188,51366000,79.66549682617188
2020-10-22,81.09950256347656,79.25,79.65249633789062,80.7665023803711,28672000,80.7665023803711
2020-10-23,82.11799621582031,81.02549743652344,81.30349731445312,82.05000305175781,27516000,82.05000305175781
2020-10-26,81.91200256347656,78.82499694824219,81.25050354003906,79.52249908447266,37066000,79.52249908447266
2020-10-27,80.34224700927734,79.13899993896484,79.78350067138672,80.21299743652344,24580000,80.21299743652344
2020-10-28,78.06749725341797,75.73100280761719,77.98699951171875,75.83100128173828,36680000,75.83100128173828
2020-10-29,79.68550109863281,76.11199951171875,76.11799621582031,78.36199951171875,40062000,78.36199951171875
2020-10-30,84.3499984741211,80.2229995727539,83.60549926757812,81.05049896240234,86582000,81.05049896240234
2020-11-02,83.03849792480469,80.80149841308594,81.40799713134766,81.30149841308594,50708000,81.30149841308594
2020-11-03,83.08499908447266,80.83100128173828,81.58899688720703,82.510498046875,33234000,82.510498046875
2020-11-04,88.56825256347656,85.30149841308594,85.51399993896484,87.45649719238281,71418000,87.45649719238281
2020-11-05,89.68199920654297,87.52549743652344,89.05000305175781,88.16850280761719,41316000,88.16850280761719
2020-11-06,88.62149810791016,87.01750183105469,87.69750213623047,88.0875015258789,33218000,88.0875015258789
2020-11-09,90.90299987792969,88.0009994506836,89.54499816894531,88.1500015258789,45366000,88.1500015258789
2020-11-10,88.1500015258789,85.86499786376953,86.55449676513672,87.01950073242188,52722000,87.01950073242188
2020-11-11,88.21099853515625,87.36824798583984,87.5,87.635498046875,25280000,87.635498046875
2020-11-12,88.41349792480469,87.27999877929688,87.38150024414062,87.49199676513672,24950000,87.49199676513672
2020-11-13,89.052001953125,87.22750091552734,87.88150024414062,88.85099792480469,29998000,88.85099792480469
2020-11-16,89.95349884033203,88.3844985961914,88.58499908447266,89.06900024414062,24936000,89.06900024414062
2020-11-17,89.25,88.3499984741211,88.84700012207031,88.50749969482422,22942000,88.50749969482422
2020-11-18,88.67350006103516,87.30699920654297,88.2614974975586,87.33899688720703,23470000,87.33899688720703
2020-11-19,88.47949981689453,86.85025024414062,86.91899871826172,88.19599914550781,24998000,88.19599914550781
2020-11-20,88.69999694824219,87.09300231933594,88.260498046875,87.1094970703125,46270000,87.1094970703125
2020-11-23,87.69499969482422,85.88600158691406,87.4800033569336,86.74299621582031,43232000,86.74299621582031
2020-11-24,88.58000183105469,86.3844985961914,86.5250015258789,88.44400024414062,31560000,88.44400024414062
2020-11-25,88.927001953125,87.8270034790039,88.64450073242188,88.57150268554688,20916000,88.57150268554688
2020-11-27,90.19999694824219,88.62200164794922,88.65450286865234,89.65950012207031,17698000,89.65950012207031
2020-11-30,89.40325164794922,87.75,89.05919647216797,88.03700256347656,36476000,88.03700256347656
2020-12-01,91.24150085449219,88.46849822998047,88.71849822998047,89.90499877929688,34738000,89.90499877929688
2020-12-02,91.78250122070312,89.47364807128906,89.90499877929688,91.39749908447266,24440000,91.39749908447266
2020-12-03,92.36000061035156,91.13249969482422,91.20050048828125,91.3385009765625,24546000,91.3385009765625
2020-12-04,91.65799713134766,90.84950256347656,91.22599792480469,91.39949798583984,27564000,91.39949798583984
2020-12-07,91.61849975585938,90.28900146484375,90.94999694824219,90.9739990234375,26418000,90.9739990234375
2020-12-08,91.09500122070312,89.81024932861328,90.50499725341797,90.92749786376953,21926000,90.92749786376953
2020-12-09,91.7135009765625,88.3905029296875,90.60050201416016,89.20649719238281,30152000,89.20649719238281
2020-12-10,89.06549835205078,87.01599884033203,88.48999786376953,88.7665023803711,27256000,88.7665023803711
2020-12-11,89.22250366210938,88.0,88.15299987792969,89.0885009765625,24414000,89.0885009765625
2020-12-14,89.86949920654297,87.86074829101562,88.75,88.00299835205078,32004000,88.00299835205078
2020-12-15,88.57099914550781,87.49749755859375,88.22100067138672,88.38849639892578,29646000,88.38849639892578
2020-12-16,88.6500015258789,87.80400085449219,88.64399719238281,88.1500015258789,30270000,88.1500015258789
2020-12-17,88.58920288085938,86.93299865722656,88.42549896240234,87.3949966430664,32494000,87.3949966430664
2020-12-18,87.75550079345703,86.01100158691406,87.70899963378906,86.55049896240234,80328000,86.55049896240234
2020-12-21,87.0425033569336,84.94999694824219,85.67549896240234,86.96849822998047,36568000,86.96849822998047
2020-12-22,86.87024688720703,85.62875366210938,86.72149658203125,86.17500305175781,18734000,86.17500305175781
2020-12-23,87.39949798583984,86.25199890136719,86.40550231933594,86.61900329589844,20676000,86.61900329589844
2020-12-24,87.30000305175781,86.45549774169922,86.75,86.94249725341797,6936000,86.94249725341797
2020-12-28,89.5363998413086,87.3167495727539,87.58174896240234,88.80449676513672,27860000,88.80449676513672
2020-12-29,89.62200164794922,87.80449676513672,89.3895034790039,87.93599700927734,25988000,87.93599700927734
2020-12-30,88.25475311279297,86.27999877929688,88.10050201416016,86.97599792480469,26122000,86.97599792480469
2020-12-31,87.94650268554688,86.77100372314453,86.77100372314453,87.59400177001953,20238000,87.59400177001953
